"(-0.0351, 0.4628, 0.3739, -0.1399, 0.0922)",[2.9824 1.823  0.25  ]
"(-0.0416, 0.2817, 0.362, -0.1458, 0.08)",[3.2713 1.4475 0.25  ]
"(-0.164, 0.2912, 0.3706, -0.1414, 0.0914)",[3.2881 1.418  0.25  ]
"(-0.1725, -0.1871, 0.3632, -0.1445, 0.0808)",[3.6649 0.2564 0.25  ]
"(-0.3127, -0.1785, 0.3716, -0.1391, 0.0914)",[3.656  0.2227 0.25  ]
"(-0.3197, -0.1737, 0.3742, -0.1376, 0.2275)",[3.5999 0.6379 0.25  ]
"(-0.3175, -0.1772, 0.4907, -0.137, 0.2227)",[3.5386 0.8348 0.25  ]
"(-0.3256, -0.187, -0.3133, -0.1472, 0.2138)",[ 3.4768 -0.6184  0.25  ]
"(0.158, -0.1741, -0.3037, -0.1331, 0.2255)",[ 3.5925 -0.3653  0.25  ]
"(0.1619, -0.1867, -0.3147, -0.1422, 0.1323)",[ 3.537  -0.6727  0.25  ]
"(0.1601, -0.1711, -0.3046, -0.1378, 0.4808)",[3.5834 0.411  0.25  ]
"(-0.3384, -0.1861, -0.3165, -0.1473, 0.4643)",[3.5252 0.1155 0.25  ]
"(-0.3383, -0.1777, -0.3079, -0.2148, 0.4723)",[3.5036 0.1128 0.25  ]
"(-0.3412, -0.1769, -0.3072, -0.1115, 0.4732)",[3.5353 0.1907 0.25  ]
"(-0.2159, -0.1795, -0.3094, -0.1087, 0.4705)",[3.5616 0.2547 0.25  ]
"(-0.21, -0.1862, -0.3135, -0.1112, 0.0124)",[ 3.3538 -1.1586  0.25  ]
"(-0.2086, 0.1148, -0.3041, -0.1064, 0.0284)",[ 3.5949 -0.4645  0.25  ]
"(-0.2013, 0.1223, -0.298, -0.0992, 0.0418)",[ 3.6161 -0.3539  0.25  ]
"(0.0577, 0.1149, -0.3046, -0.1041, 0.0345)",[ 3.6493 -0.2663  0.25  ]
"(0.0598, 0.1137, -0.3078, -0.1087, 0.1839)",[3.654  0.1685 0.25  ]
"(0.0634, 0.12, -0.3016, -0.104, 0.1907)",[3.6511 0.2486 0.25  ]
"(0.0512, 0.1024, -0.3192, -0.2752, 0.1735)",[ 3.6128 -0.0509  0.25  ]
"(0.0607, 0.1189, -0.3044, -0.2672, 0.3608)",[3.5674 0.5714 0.25  ]
"(0.0604, 0.1036, -0.3131, -0.2707, -0.1779)",[ 3.4244 -1.0981  0.25  ]
"(0.0592, -0.2418, -0.3131, -0.2717, -0.1746)",[ 2.9511 -1.8373  0.25  ]
"(0.0597, -0.2345, -0.3074, -0.2694, 0.3865)",[ 3.5291 -0.2579  0.25  ]
"(0.061, 0.4624, -0.3065, -0.268, 0.3851)",[3.2766 1.4681 0.25  ]
"(0.0596, 0.4508, -0.3158, -0.2725, -0.1511)",[ 3.6228 -0.1746  0.25  ]
"(0.0591, 0.3183, -0.3126, -0.2713, -0.144)",[ 3.5938 -0.492   0.25  ]
"(0.0596, 0.3258, -0.3071, -0.2693, 0.4371)",[3.3623 1.2938 0.25  ]
"(0.0741, 0.3272, -0.301, -0.2587, 0.436)",[3.3225 1.3985 0.25  ]
"(0.0589, -0.4732, -0.3143, -0.2724, 0.4239)",[ 3.3906 -0.6337  0.25  ]
"(0.0592, -0.4623, -0.3028, -0.1683, 0.4375)",[ 3.4515 -0.5229  0.25  ]
"(0.0562, -0.4787, -0.3192, -0.3117, 0.4222)",[ 3.3477 -0.7194  0.25  ]
"(-0.0741, -0.4697, -0.3096, -0.3099, 0.4302)",[ 3.3219 -0.7286  0.25  ]
"(-0.087, -0.4726, -0.3152, -0.3174, 0.4691)",[ 3.3198 -0.6723  0.25  ]
"(0.4554, -0.4664, -0.3061, -0.3053, 0.4733)",[ 3.4555 -0.3625  0.25  ]
"(0.4615, -0.0058, -0.3052, -0.3071, 0.4768)",[3.5102 0.7633 0.25  ]
"(0.4639, -0.0053, 0.2425, -0.3052, 0.4743)",[3.1656 1.7213 0.25  ]
"(0.4602, 0.1998, 0.2413, -0.3094, 0.4719)",[2.8436 2.1206 0.25  ]
"(0.4723, 0.2045, 0.2472, -0.2998, 0.4428)",[2.8385 2.1144 0.25  ]
"(0.4603, 0.1961, 0.2382, -0.3104, -0.0346)",[3.5519 0.713  0.25  ]
"(0.4583, 0.1981, 0.1215, -0.3123, -0.0315)",[3.61   0.5042 0.25  ]
"(0.4501, 0.1941, 0.115, -0.3151, -0.0359)",[3.6208 0.4496 0.25  ]
"(-0.3251, 0.1977, 0.1174, -0.3132, -0.0322)",[3.6356 0.1048 0.25  ]
"(-0.2149, 0.2037, 0.1241, -0.3055, -0.0266)",[3.648  0.1988 0.25  ]
"(-0.2065, 0.2046, 0.3525, -0.3049, -0.0259)",[3.5836 0.6006 0.25  ]
"(-0.465, 0.1983, 0.3479, -0.3134, -0.0315)",[3.573  0.4575 0.25  ]
"(-0.4711, -0.0738, 0.3454, -0.3128, -0.0366)",[ 3.612  -0.1989  0.25  ]
"(-0.4695, -0.0625, 0.3542, -0.3077, 0.1492)",[3.6    0.3464 0.25  ]
"(-0.4754, -0.0778, -0.0233, -0.3178, 0.1329)",[ 3.5478 -0.3263  0.25  ]
"(-0.3028, -0.0616, -0.0102, -0.2984, 0.1473)",[ 3.607  -0.1802  0.25  ]
"(-0.3003, -0.0758, -0.132, -0.3141, 0.1346)",[ 3.5429 -0.4544  0.25  ]
"(-0.3012, -0.073, -0.131, -0.3101, 0.066)",[ 3.5025 -0.661   0.25  ]
"(-0.3011, -0.3733, -0.1337, -0.3122, 0.0647)",[ 3.1826 -1.3479  0.25  ]
"(-0.3036, -0.375, -0.1722, -0.315, 0.066)",[ 3.1246 -1.4189  0.25  ]
"(-0.2999, -0.3624, -0.1656, -0.3084, 0.4492)",[ 3.457  -0.3066  0.25  ]
"(-0.2931, -0.3667, -0.1655, 0.0405, 0.4425)",[3.5996 0.0765 0.25  ]
"(-0.3348, -0.3723, -0.1718, 0.0391, 0.4375)",[3.5933 0.0485 0.25  ]
"(-0.3399, -0.375, -0.1728, 0.039, -0.0862)",[ 3.1898 -1.5536  0.25  ]
"(-0.3421, -0.3709, -0.2488, 0.0373, -0.0799)",[ 3.105  -1.6481  0.25  ]
"(-0.3434, -0.3815, -0.2523, 0.0368, -0.0824)",[ 3.0757 -1.6828  0.25  ]
"(-0.3486, -0.3828, -0.2144, 0.0344, -0.082)",[ 3.0883 -1.6759  0.25  ]
"(-0.3386, 0.4441, -0.2056, 0.0427, -0.0739)",[3.6309 0.3608 0.25  ]
"(-0.3362, 0.4406, -0.2086, 0.207, -0.0796)",[3.6084 0.5345 0.25  ]
"(-0.3388, 0.4418, 0.4787, 0.2119, -0.0788)",[2.9622 1.6382 0.25  ]
"(-0.3445, 0.4335, 0.2361, 0.2028, -0.0856)",[3.2679 1.3124 0.25  ]
"(-0.3424, 0.4368, -0.05, 0.2067, -0.0826)",[3.52   0.8513 0.25  ]
"(-0.3398, 0.4366, -0.0517, 0.2096, -0.2841)",[3.6278 0.2116 0.25  ]
"(-0.0835, 0.4421, -0.0474, 0.2139, -0.2782)",[3.6091 0.3476 0.25  ]
"(-0.0854, 0.4368, -0.054, -0.4705, -0.2828)",[ 3.5679 -0.4727  0.25  ]
"(-0.0811, 0.4369, -0.1711, -0.4724, -0.283)",[ 3.5115 -0.6744  0.25  ]
"(-0.0734, 0.4437, -0.1652, -0.1013, -0.2768)",[ 3.6516 -0.2631  0.25  ]
"(-0.0776, 0.443, 0.4408, -0.0969, -0.2775)",[3.4177 0.8461 0.25  ]
"(-0.0875, 0.431, 0.0029, -0.1089, -0.2886)",[3.6559 0.0376 0.25  ]
"(-0.0702, 0.4452, 0.0165, 0.2517, -0.2754)",[3.565 0.495 0.25 ]
"(-0.0814, 0.4418, 0.0106, 0.2495, -0.1487)",[3.4877 0.8625 0.25  ]
"(-0.4563, 0.4368, 0.0065, 0.2459, -0.153)",[3.5384 0.6945 0.25  ]
"(-0.4618, 0.0446, 0.0045, 0.2465, -0.1577)",[ 3.6598 -0.2805  0.25  ]
"(-0.2333, 0.053, 0.014, 0.2561, -0.1476)",[ 3.679  -0.1298  0.25  ]
"(-0.23, 0.057, 0.0142, 0.2516, 0.3886)",[3.3048 1.5335 0.25  ]
"(0.0458, 0.0549, 0.0151, 0.2554, 0.3847)",[3.2181 1.6577 0.25  ]
"(0.3759, 0.0523, 0.0125, 0.2529, 0.3822)",[3.1043 1.737  0.25  ]
"(0.3742, 0.0467, 0.0057, -0.3095, 0.3773)",[3.4545 1.1745 0.25  ]
"(0.3753, 0.1557, 0.0153, -0.3079, 0.3874)",[3.3496 1.4136 0.25  ]
"(0.3794, 0.1526, 0.0105, -0.3107, 0.5029)",[3.1718 1.7366 0.25  ]
"(0.3771, -0.3284, 0.002, -0.3152, 0.4891)",[3.5708 0.6111 0.25  ]
"(0.2279, -0.3177, 0.0123, -0.3085, 0.5021)",[3.5791 0.5817 0.25  ]
"(0.2197, -0.164, 0.016, -0.3063, 0.5077)",[3.5175 0.95   0.25  ]
"(0.2206, -0.1762, 0.0071, -0.3105, 0.2523)",[3.6532 0.1828 0.25  ]
"(0.232, -0.1627, 0.0187, 0.4936, 0.2666)",[3.3932 1.0812 0.25  ]
"(0.2218, -0.1678, 0.2599, 0.4924, 0.2618)",[3.1605 1.4244 0.25  ]
"(-0.1874, -0.1742, 0.2555, 0.4849, 0.256)",[3.3194 1.2752 0.25  ]
"(-0.1932, -0.1744, -0.0214, 0.4853, 0.2561)",[3.5358 0.8429 0.25  ]
"(-0.1861, 0.3603, -0.0107, 0.4963, 0.2722)",[2.8561 2.007  0.25  ]
"(-0.1897, 0.3426, -0.0239, 0.4889, -0.239)",[3.5207 0.5736 0.25  ]
"(-0.195, 0.3366, -0.0401, 0.4816, -0.2435)",[3.5457 0.474  0.25  ]
"(-0.1994, 0.31, -0.0366, 0.4814, -0.233)",[3.5608 0.4338 0.25  ]
"(-0.1767, 0.3099, -0.0306, 0.4884, -0.2297)",[3.5604 0.427  0.25  ]
"(-0.1746, 0.3029, -0.2351, 0.4824, -0.2363)",[3.6304 0.0784 0.25  ]
"(-0.1651, 0.3172, 0.1031, 0.4973, -0.2235)",[3.4616 0.6908 0.25  ]
"(-0.182, 0.3024, 0.0912, -0.2843, -0.237)",[ 3.6469 -0.2195  0.25  ]
"(-0.1602, 0.3163, 0.1077, 0.2514, -0.2247)",[3.5873 0.46   0.25  ]
"(-0.1701, 0.3144, 0.1023, 0.2507, -0.0046)",[3.4189 1.1255 0.25  ]
"(-0.1688, 0.3118, 0.3883, 0.2519, -0.0088)",[3.0985 1.5456 0.25  ]
"(-0.166, 0.312, 0.3922, 0.2537, 0.0008)",[3.0701 1.5791 0.25  ]
"(-0.1711, 0.4328, 0.3933, 0.2514, 0.0046)",[2.8752 1.8025 0.25  ]
"(-0.1571, 0.3807, 0.3929, 0.2569, -0.0008)",[2.9085 1.7616 0.25  ]
"(-0.1724, 0.3757, 0.2393, 0.2455, -0.0036)",[3.1534 1.5282 0.25  ]
"(-0.1732, 0.376, -0.0416, 0.2459, -0.0035)",[3.4536 1.0829 0.25  ]
"(0.0274, 0.3829, -0.0363, 0.2553, 0.0024)",[3.3906 1.195  0.25  ]
"(0.0241, 0.4727, -0.0383, 0.2487, 0.0042)",[3.3037 1.352  0.25  ]
"(0.0297, 0.4611, -0.0455, 0.2477, -0.3706)",[3.5901 0.2377 0.25  ]
"(0.0292, 0.1977, -0.0429, 0.2483, -0.3642)",[ 3.6312 -0.4305  0.25  ]
"(0.0272, 0.3269, -0.0332, 0.2537, -0.3513)",[ 3.636  -0.1194  0.25  ]
"(0.0297, 0.3248, -0.0375, 0.2506, 0.4359)",[2.7654 2.2148 0.25  ]
"(0.0304, 0.3137, -0.0432, 0.2492, -0.4576)",[ 3.6116 -0.4084  0.25  ]
"(0.0222, 0.3161, -0.0453, -0.1405, -0.453)",[ 3.5581 -0.8867  0.25  ]
"(0.0278, 0.3171, -0.4897, -0.1431, -0.4524)",[ 3.1799 -1.6157  0.25  ]
"(0.0363, 0.3283, -0.1244, -0.1317, -0.4421)",[ 3.5189 -1.0123  0.25  ]
"(0.0235, 0.311, -0.3867, -0.1498, -0.4584)",[ 3.2852 -1.4812  0.25  ]
"(0.0409, 0.3266, -0.3723, 0.2727, -0.4439)",[ 3.5099 -0.9978  0.25  ]
"(0.0297, 0.3226, -0.3788, 0.2702, -0.0671)",[3.66   0.1914 0.25  ]
"(0.0205, 0.3135, -0.3877, -0.223, -0.0759)",[ 3.598  -0.3955  0.25  ]
"(0.0285, -0.4544, -0.3845, -0.2227, -0.0761)",[ 2.6736 -2.0245  0.25  ]
"(0.0368, -0.4416, -0.3703, -0.0465, -0.0628)",[ 2.8806 -1.884   0.25  ]
"(0.0349, -0.4473, -0.3765, 0.4196, -0.0678)",[ 3.2112 -1.4932  0.25  ]
"(0.0318, -0.4489, -0.3204, 0.4212, -0.0691)",[ 3.2657 -1.4139  0.25  ]
"(0.0298, -0.4576, -0.3246, 0.418, -0.4393)",[ 2.5786 -2.3416  0.25  ]
"(-0.4243, -0.4523, -0.3225, 0.4168, -0.4322)",[ 2.4017 -2.4624  0.25  ]
"(-0.4351, -0.4528, -0.3237, 0.0, -0.4323)",[ 1.9605 -2.6476  0.25  ]
"(-0.2054, -0.4484, -0.3181, 0.0029, -0.4286)",[ 2.0858 -2.6323  0.25  ]
"(-0.1972, -0.4463, 0.0997, 0.0039, -0.4269)",[ 2.747  -2.2487  0.25  ]
"(-0.1822, -0.4453, 0.108, 0.0124, -0.4774)",[ 2.7248 -2.2841  0.25  ]
"(-0.2058, -0.4574, -0.1652, -0.0073, -0.4868)",[ 2.2038 -2.6279  0.25  ]
"(-0.1978, 0.1065, -0.1533, 0.0042, -0.4705)",[ 3.2464 -1.6413  0.25  ]
"(0.1487, 0.1062, -0.1536, 0.0066, -0.4741)",[ 3.3518 -1.4641  0.25  ]
"(0.1488, 0.2726, -0.1561, 0.0021, -0.4748)",[ 3.4917 -1.1124  0.25  ]
"(0.1401, 0.2632, -0.1678, -0.4527, -0.4864)",[ 3.213  -1.5718  0.25  ]
"(0.1597, 0.2766, -0.1521, 0.0711, -0.4743)",[ 3.5256 -0.9951  0.25  ]
"(0.1487, -0.1737, -0.1653, 0.067, -0.4878)",[ 2.9982 -2.0047  0.25  ]
"(0.1429, -0.1774, -0.2544, 0.0611, -0.4858)",[ 2.8511 -2.1578  0.25  ]
"(-0.1657, -0.1746, -0.2551, 0.0642, -0.4843)",[ 2.7307 -2.2648  0.25  ]
"(-0.1636, -0.1655, -0.2449, 0.3918, -0.4758)",[ 3.0227 -1.9491  0.25  ]
"(-0.1624, -0.1562, -0.2448, 0.3948, -0.4757)",[ 3.0451 -1.9193  0.25  ]
"(-0.1723, -0.4672, -0.2569, 0.3855, -0.4895)",[ 2.4463 -2.4763  0.25  ]
"(-0.1624, -0.4506, 0.2065, 0.3994, -0.4712)",[ 3.0548 -1.8393  0.25  ]
"(-0.1814, -0.4666, 0.1918, -0.372, -0.4858)",[ 2.3878 -2.4878  0.25  ]
"(-0.1682, 0.1651, 0.2059, -0.3665, -0.4715)",[ 3.394  -1.2719  0.25  ]
"(0.4659, 0.1636, 0.2038, -0.3655, -0.4766)",[ 3.5004 -0.9586  0.25  ]
"(0.4639, 0.1527, -0.3454, -0.3773, -0.4869)",[ 2.997  -1.8696  0.25  ]
"(0.4679, 0.1573, -0.4901, -0.3726, -0.4822)",[ 2.8084 -2.0306  0.25  ]
"(0.4762, 0.1675, 0.2849, -0.3625, -0.4731)",[ 3.5258 -0.8178  0.25  ]
"(0.4884, 0.1678, 0.2905, -0.3559, -0.494)",[ 3.5257 -0.7851  0.25  ]
"(-0.4658, 0.1554, 0.2749, -0.3762, -0.5043)",[ 3.3142 -1.3276  0.25  ]
"(-0.4697, 0.1613, 0.28, -0.4062, -0.4979)",[ 3.3086 -1.3197  0.25  ]
"(-0.4651, 0.1626, 0.2836, 0.288, -0.4981)",[ 3.5455 -0.5765  0.25  ]
"(-0.4735, -0.1096, 0.2712, 0.2838, -0.5115)",[ 3.3852 -1.2564  0.25  ]
"(0.1573, -0.094, 0.2867, 0.2981, -0.4945)",[ 3.4596 -0.8785  0.25  ]
"(0.1604, -0.1015, 0.2799, 0.3266, -0.5024)",[ 3.4471 -0.8934  0.25  ]
"(0.1597, -0.0964, 0.2815, 0.3302, 0.1842)",[3.3291 1.2201 0.25  ]
"(0.1502, -0.1052, 0.2731, -0.35, 0.1757)",[3.6383 0.5035 0.25  ]
"(0.1627, 0.1886, 0.2881, -0.3445, 0.1911)",[3.4185 1.229  0.25  ]
"(0.1598, 0.1697, 0.2736, -0.3527, -0.0824)",[3.6363 0.3876 0.25  ]
"(0.1717, 0.1868, 0.288, 0.0044, -0.0637)",[3.5077 0.8433 0.25  ]
"(0.1641, 0.1825, 0.2831, 0.3202, -0.0678)",[3.3028 1.1252 0.25  ]
"(0.1657, 0.1843, 0.2845, 0.3238, -0.0659)",[3.2885 1.1473 0.25  ]
"(-0.0449, 0.1784, 0.2781, 0.3172, -0.0715)",[3.3796 1.0386 0.25  ]
"(-0.0479, 0.3872, 0.2869, 0.3247, -0.0609)",[3.0997 1.4957 0.25  ]
"(-0.2002, 0.3728, 0.2715, 0.3098, -0.0763)",[3.2022 1.3739 0.25  ]
"(-0.2073, 0.3755, 0.2746, -0.2521, -0.0741)",[3.5103 0.841  0.25  ]
"(-0.2067, 0.376, 0.2603, -0.2537, -0.0735)",[3.5209 0.8077 0.25  ]
"(-0.2028, 0.3763, -0.0605, -0.2539, -0.0732)",[3.6357 0.2488 0.25  ]
"(-0.1906, 0.3855, -0.0535, 0.0931, -0.0648)",[3.596  0.6653 0.25  ]
"(-0.2032, -0.309, -0.0683, 0.0844, -0.0812)",[ 3.4675 -1.1164  0.25  ]
"(-0.1997, -0.3035, -0.0617, 0.0896, -0.4642)",[ 2.8387 -2.1752  0.25  ]
"(-0.2005, -0.3513, -0.0622, 0.0888, -0.4631)",[ 2.7446 -2.2637  0.25  ]
"(-0.197, 0.1985, -0.052, 0.0953, -0.4492)",[ 3.507  -1.0858  0.25  ]
"(-0.1999, -0.005, -0.0667, 0.0854, -0.4688)",[ 3.3093 -1.5536  0.25  ]
"(-0.208, -0.0058, -0.0663, -0.2505, -0.4657)",[ 3.0457 -1.8816  0.25  ]
"(-0.2055, -0.0015, -0.0622, -0.4191, -0.4614)",[ 2.8947 -1.9862  0.25  ]
"(-0.2008, -0.0012, -0.468, -0.4213, -0.4608)",[ 2.2585 -2.3646  0.25  ]
"(-0.197, 0.2984, -0.4621, -0.4146, -0.4495)",[ 2.8002 -1.9152  0.25  ]
"(-0.2028, -0.3982, -0.478, -0.425, -0.4709)",[ 1.3575 -2.6822  0.25  ]
"(-0.1936, -0.381, -0.1345, -0.4109, -0.4518)",[ 1.9881 -2.6124  0.25  ]
"(-0.1927, -0.386, -0.135, 0.0803, -0.4566)",[ 2.5319 -2.4271  0.25  ]
"(-0.2003, -0.3871, -0.1387, 0.0802, 0.0633)",[ 3.4459 -1.0626  0.25  ]
"(-0.1956, -0.3852, -0.1341, 0.12, 0.0637)",[ 3.4828 -0.9764  0.25  ]
"(-0.2558, -0.3933, -0.1431, 0.1174, 0.0566)",[ 3.452  -1.0418  0.25  ]
"(-0.2591, -0.3837, 0.0224, 0.1252, 0.0656)",[ 3.569  -0.7464  0.25  ]
"(-0.2538, -0.3891, 0.0223, 0.2879, 0.0604)",[ 3.6091 -0.5693  0.25  ]
"(-0.2693, -0.397, 0.0114, 0.0652, 0.054)",[ 3.5356 -0.8492  0.25  ]
"(0.0262, -0.3877, 0.0225, 0.0731, 0.0622)",[ 3.6005 -0.6606  0.25  ]
"(-0.2446, -0.3922, 0.0177, 0.0671, 0.0579)",[ 3.5493 -0.8134  0.25  ]
"(-0.2505, -0.3862, 0.0217, 0.0702, 0.3244)",[3.6522 0.0183 0.25  ]
"(-0.2507, -0.3984, 0.0147, 0.0671, 0.1498)",[ 3.6132 -0.4959  0.25  ]
"(-0.2499, -0.3948, 0.0172, 0.069, -0.2459)",[ 3.1712 -1.7053  0.25  ]
"(-0.2539, -0.3921, 0.0172, -0.3992, -0.2417)",[ 2.7507 -2.0534  0.25  ]
"(-0.2522, -0.4175, 0.0203, -0.3997, -0.2394)",[ 2.7141 -2.0815  0.25  ]
"(-0.2529, -0.4237, -0.1621, -0.4039, -0.2433)",[ 2.405  -2.2684  0.25  ]
"(-0.2418, -0.4144, -0.1538, -0.0471, -0.2347)",[ 2.8021 -2.0812  0.25  ]
"(-0.257, -0.4279, -0.1692, -0.2141, -0.2468)",[ 2.5842 -2.2196  0.25  ]
"(-0.2496, -0.4128, -0.156, -0.2082, -0.0612)",[ 2.9628 -1.7778  0.25  ]
"(0.4743, -0.417, -0.1566, -0.2057, -0.0672)",[ 3.1983 -1.5129  0.25  ]
"(0.4731, -0.4228, -0.1647, -0.2157, -0.0221)",[ 3.2265 -1.4431  0.25  ]
"(0.4828, -0.4169, -0.1557, -0.141, -0.0178)",[ 3.306  -1.3153  0.25  ]
"(0.4825, -0.4183, -0.1579, -0.0028, -0.0186)",[ 3.3762 -1.182   0.25  ]
"(0.4833, -0.4159, 0.242, 0.0042, -0.0163)",[ 3.5848 -0.4675  0.25  ]
"(0.4713, -0.4243, 0.2343, -0.3114, -0.0236)",[ 3.5221 -0.8348  0.25  ]
"(0.4894, -0.4139, 0.2474, 0.2116, -0.0147)",[ 3.5629 -0.2085  0.25  ]
"(0.4749, -0.4272, -0.0342, 0.2024, -0.0266)",[ 3.5162 -0.733   0.25  ]
"(0.4795, -0.415, -0.0278, 0.2104, 0.4856)",[3.4886 0.8403 0.25  ]
"(0.4792, -0.4297, -0.0361, 0.2069, 0.2882)",[3.5884 0.2749 0.25  ]
"(-0.0669, -0.4232, -0.0334, 0.2061, 0.297)",[3.656  0.0278 0.25  ]
"(-0.0666, -0.423, -0.0336, 0.2056, 0.2974)",[3.6559 0.023  0.25  ]
"(-0.0601, -0.4233, -0.0315, 0.2093, 0.1165)",[ 3.6174 -0.5069  0.25  ]
"(-0.0617, -0.4116, 0.0952, 0.2152, 0.1282)",[ 3.6514 -0.2899  0.25  ]
"(-0.0597, -0.4274, 0.0859, 0.2087, -0.3992)",[ 3.0849 -1.8585  0.25  ]
"(-0.0606, -0.4099, 0.0977, 0.215, -0.2787)",[ 3.2703 -1.5573  0.25  ]
"(-0.0563, -0.3359, 0.0948, 0.2142, -0.2838)",[ 3.362  -1.3949  0.25  ]
"(-0.0533, -0.339, 0.0926, 0.3201, -0.2897)",[ 3.399  -1.2767  0.25  ]
"(-0.0576, -0.34, 0.0907, 0.3674, -0.2904)",[ 3.409  -1.2296  0.25  ]
"(0.3758, -0.3384, 0.0918, 0.3722, -0.2886)",[ 3.4151 -1.0042  0.25  ]
"(-0.1855, -0.3427, 0.087, 0.3664, -0.2926)",[ 3.3876 -1.296   0.25  ]
"(-0.1872, 0.3277, 0.0971, 0.3747, -0.2804)",[3.5607 0.3974 0.25  ]
"(-0.0155, 0.3205, 0.0903, 0.3702, -0.2894)",[3.5345 0.4473 0.25  ]
"(-0.0033, 0.2837, 0.0948, 0.3766, -0.2879)",[3.5401 0.414  0.25  ]
"(0.0436, 0.2812, 0.0905, 0.3693, -0.2885)",[3.5481 0.3666 0.25  ]
"(0.0498, 0.2828, 0.0915, 0.3707, -0.1671)",[3.479  0.7359 0.25  ]
"(0.0479, -0.2961, 0.0835, 0.366, -0.1791)",[ 3.5688 -0.6782  0.25  ]
"(0.0387, -0.2362, 0.0917, 0.3672, -0.165)",[ 3.5932 -0.5821  0.25  ]
"(0.0503, -0.2341, 0.0962, 0.3757, -0.1454)",[ 3.6033 -0.4806  0.25  ]
"(0.0594, -0.2348, 0.0974, 0.4438, -0.1464)",[ 3.597  -0.3581  0.25  ]
"(0.0497, -0.2368, 0.0913, 0.4401, 0.0736)",[3.6064 0.2862 0.25  ]
"(0.0418, -0.2498, -0.3677, 0.4302, 0.0607)",[ 3.5814 -0.5588  0.25  ]
"(0.0506, -0.0255, -0.3539, 0.444, 0.0783)",[3.6517e+00 2.6000e-03 2.5000e-01]
"(-0.1219, -0.038, -0.3695, 0.4282, 0.063)",[ 3.6563 -0.149   0.25  ]
"(-0.1204, -0.0247, -0.3573, 0.4406, 0.2766)",[3.6086 0.5803 0.25  ]
"(-0.1162, -0.0254, 0.2229, 0.4446, 0.2742)",[3.1737 1.5709 0.25  ]
"(-0.1199, -0.0374, 0.2158, 0.4386, -0.0991)",[3.5527 0.4706 0.25  ]
"(0.2968, -0.026, 0.2243, 0.4449, -0.0862)",[3.424  0.6637 0.25  ]
"(0.2955, -0.0356, -0.1926, 0.4342, -0.095)",[ 3.6107 -0.086   0.25  ]
"(0.3002, -0.0335, -0.1918, 0.4395, -0.4344)",[ 3.4006 -1.1461  0.25  ]
"(0.4082, -0.0233, -0.183, 0.447, -0.4236)",[ 3.405  -1.0554  0.25  ]
"(0.2145, -0.0324, -0.1931, 0.4355, -0.4321)",[ 3.393  -1.2152  0.25  ]
"(0.2102, -0.0348, -0.3503, 0.4366, -0.4343)",[ 3.2885 -1.4568  0.25  ]
"(0.2033, -0.0341, -0.3549, -0.1518, -0.4337)",[ 2.8955 -2.0465  0.25  ]
"(0.2125, 0.4571, -0.343, -0.1455, -0.4204)",[ 3.5036 -0.9552  0.25  ]
"(0.2083, -0.3951, -0.3563, -0.1536, -0.439)",[ 2.1866 -2.5777  0.25  ]
"(0.2116, -0.3789, -0.3423, -0.1449, -0.2771)",[ 2.5465 -2.2877  0.25  ]
"(0.2112, -0.0166, -0.3461, -0.1477, -0.2845)",[ 3.1801 -1.6422  0.25  ]
"(0.2207, -0.0926, -0.351, -0.1466, -0.2945)",[ 3.1029 -1.753   0.25  ]
"(0.2095, -0.0831, -0.3465, -0.1491, 0.0385)",[ 3.4989 -0.8556  0.25  ]
"(0.2105, -0.0835, -0.3465, -0.149, 0.1382)",[ 3.5726 -0.5198  0.25  ]
"(0.4869, -0.0869, -0.3463, -0.1453, 0.1327)",[ 3.5893 -0.3746  0.25  ]
"(0.4942, -0.0883, -0.3473, 0.1372, 0.1311)",[ 3.624  -0.0812  0.25  ]
"(0.2352, -0.0917, -0.352, 0.137, 0.1285)",[ 3.6465 -0.2051  0.25  ]
"(0.2309, -0.0902, -0.3502, 0.0722, 0.1297)",[ 3.6413 -0.2558  0.25  ]
"(0.0549, -0.0923, -0.3525, 0.0671, 0.1278)",[ 3.6289 -0.3723  0.25  ]
"(0.0488, -0.3941, -0.3546, 0.0672, 0.1234)",[ 3.3859 -1.0881  0.25  ]
"(0.0524, 0.487, -0.3428, 0.0745, 0.1401)",[3.4713 1.0904 0.25  ]
"(0.0472, -0.1083, -0.3581, 0.0648, 0.1187)",[ 3.624  -0.4013  0.25  ]
"(0.0623, -0.0889, -0.3369, 0.2688, 0.1396)",[ 3.6639 -0.0821  0.25  ]
"(0.0508, -0.0969, -0.1701, 0.2622, 0.1328)",[3.6774 0.1667 0.25  ]
"(0.0624, -0.0917, -0.1597, 0.272, 0.1167)",[3.674  0.2095 0.25  ]
"(0.0596, -0.0981, -0.1665, 0.273, 0.111)",[3.6758 0.1683 0.25  ]
"(0.0457, -0.1022, -0.1732, -0.208, 0.1084)",[ 3.6159 -0.4374  0.25  ]
"(0.0503, -0.1027, -0.1712, -0.2101, -0.4631)",[ 2.8783 -2.0981  0.25  ]
"(0.0594, -0.094, -0.1627, 0.312, -0.4548)",[ 3.2562 -1.6087  0.25  ]
"(-0.2045, -0.1017, -0.1721, 0.3068, -0.4615)",[ 3.1776 -1.7521  0.25  ]
"(-0.2088, -0.1039, -0.1739, 0.3063, -0.4541)",[ 3.1787 -1.7495  0.25  ]
